,Y
2193,0
20023,0
5275,0
13454,0
18730,0
19559,0
12058,0
7438,0
9420,0
4695,0
14409,0
17939,0
10991,0
23568,0
22991,0
1468,0
20160,0
14434,0
22580,0
20019,0
15026,0
13607,0
10919,0
11648,0
20574,0
20387,0
4096,0
2974,0
20521,0
21503,0
3486,0
22663,0
6737,0
7384,0
19883,0
2402,0
7575,0
23620,0
955,0
4719,0
12651,0
14701,0
11203,0
7160,0
5969,0
2139,0
17288,0
5855,0
15105,0
19675,0
19986,0
17045,0
13824,0
19593,0
23408,0
14079,0
1877,0
9550,0
21947,0
24251,0
411,0
10007,0
14642,0
20802,0
13380,0
17533,0
18716,0
14555,0
9797,0
19107,0
17570,0
19983,0
4839,0
9744,0
18132,0
20390,0
1356,0
21298,0
17109,0
3279,0
4802,0
17186,0
16602,0
16719,0
5662,0
21828,0
17721,0
12687,0
17403,0
17099,0
2178,0
5098,0
2661,0
10346,0
4984,0
7778,0
4085,0
1883,0
4618,0
17870,0
15229,0
24021,0
3968,0
16943,0
187,0
17073,0
18836,0
1333,0
22796,0
23243,0
18446,0
6450,0
13678,0
1475,0
5764,0
12032,0
17554,0
19235,0
9205,0
1518,0
10753,0
21764,0
9731,0
17610,0
9155,0
19274,0
3872,0
21199,0
22588,0
503,0
12801,0
16648,0
22570,0
17456,0
22379,0
12627,0
1690,0
532,0
16949,0
6223,0
8144,0
23667,0
11421,0
2316,0
17881,0
6723,0
18048,0
24480,0
19251,0
20476,0
11675,0
16435,0
17078,0
2740,0
6816,0
21750,0
19933,0
5897,0
17944,0
23033,0
6869,0
20089,0
3457,0
3606,0
2050,0
3039,0
11257,0
10243,0
737,0
7743,0
2960,0
16256,0
21433,0
23023,0
6829,0
2614,0
18000,0
14817,0
4468,0
14343,0
2127,0
18102,0
23781,0
18886,0
6443,0
12729,0
19890,0
17757,0
15841,0
22289,0
24037,0
5993,0
3787,0
12502,0
18772,0
5537,0
15413,0
15762,0
4433,0
20689,0
12798,0
4585,0
7992,0
22825,0
3846,0
3678,0
19573,0
11229,0
17738,0
3781,0
20277,0
831,0
9307,0
4746,0
2664,0
16953,0
15539,0
21800,0
23579,0
18419,0
13070,0
13089,0
9074,0
13745,0
11776,0
20998,0
4271,0
10586,0
16074,0
16938,0
13608,0
1594,0
16636,0
7158,0
2022,0
12705,0
6084,0
140,0
20007,0
11051,0
11868,0
1547,0
11809,0
11121,0
5364,0
2440,0
58,0
6360,0
13397,0
15917,0
11661,0
2270,0
21244,0
22283,0
17751,0
7416,0
9236,0
13367,0
1837,0
23703,0
4809,0
23419,0
23246,0
17159,0
12348,0
18549,0
21812,0
20327,0
24113,0
10023,0
10283,0
4384,0
900,0
24187,0
15028,0
6826,0
436,0
15739,0
1765,0
10510,0
245,0
21824,0
22373,0
22631,0
11,0
8207,0
13973,0
23933,0
19660,0
6392,0
1693,0
20740,0
20957,0
13915,0
10832,0
17749,0
14945,0
7888,0
9094,0
5571,0
15212,0
7898,0
24279,0
11359,0
12142,0
10442,0
1898,0
555,0
16898,0
22248,0
7872,0
4927,0
19474,0
15291,0
16795,0
18235,0
19980,0
18520,0
9371,0
16105,0
20313,0
7172,0
9649,0
7997,0
3437,0
10183,0
22064,0
22985,0
6649,0
3695,0
10188,0
15248,0
17094,0
6986,0
15654,0
22090,0
3882,0
9008,0
13554,0
5652,0
4290,0
11694,0
17475,0
14575,0
2898,0
14537,0
12788,0
1564,0
23859,0
16630,0
3719,0
19011,0
1325,0
14756,0
14742,0
3072,0
13803,0
13586,0
1269,0
6266,0
375,0
14125,0
2102,0
18774,0
15600,0
5733,0
2623,0
8971,0
14469,0
16860,0
21527,0
7096,0
13432,0
15605,0
13404,0
4014,0
14179,0
2192,0
14744,0
7251,0
12237,0
22694,0
993,0
13798,0
5207,0
7845,0
17854,0
20214,0
14382,0
9955,0
13997,0
20400,0
7055,0
22919,0
3980,0
5452,0
8692,0
19313,0
12630,0
13530,0
12252,0
21142,0
18054,0
10843,0
20316,0
11181,0
21889,0
12299,0
22764,0
23013,0
6141,0
24506,0
21589,0
6571,0
8130,0
18709,0
19159,0
12853,0
11376,0
1534,0
19958,0
20391,0
9321,0
1342,0
17867,0
4667,0
10446,0
23819,0
11905,0
22104,0
20504,0
23261,0
8312,0
8043,0
8149,0
13128,0
8452,0
6436,0
1849,0
4472,0
19908,0
2461,0
23953,0
5188,0
6587,0
16117,0
13244,0
22606,0
16742,0
20115,0
15757,0
22298,0
3246,0
9120,0
22529,0
4581,0
11540,0
71,0
7313,0
9043,0
9990,0
24226,0
9494,0
19143,0
23173,0
1799,0
8704,0
18055,0
3838,0
8572,0
20850,0
21450,0
19166,0
17947,0
23692,0
20605,0
9476,0
13065,0
16228,0
12190,0
13514,0
22323,0
14607,0
20719,0
12736,0
9767,0
23789,0
13438,0
19317,0
7510,0
12162,0
23351,0
5949,0
12743,0
5102,0
18661,0
14153,0
19433,0
8357,0
4823,0
846,0
7578,0
213,0
7179,0
1806,0
13816,0
5983,0
15265,0
23656,0
5870,0
7495,0
21668,0
18689,0
2383,0
18871,0
12443,0
3690,0
15515,0
3047,0
19041,0
24276,0
23171,0
14906,0
17759,0
21688,0
13544,0
3595,0
7211,0
9313,0
13781,0
7256,0
12817,0
12508,0
18758,0
5556,0
18440,0
16724,0
14313,0
1621,0
7920,0
2107,0
13351,0
7858,0
6203,0
21459,0
5651,0
4720,0
22737,0
5822,0
15971,0
6111,0
11656,0
6563,0
11551,0
4779,0
11950,0
8494,0
21041,0
9172,0
11280,0
18091,0
8881,0
13965,0
17041,0
19524,0
22383,0
22340,0
24365,0
5174,0
23561,0
18116,0
12200,0
11827,0
23792,0
12800,0
10623,0
5351,0
1401,0
21624,0
21944,0
18396,0
22145,0
21250,0
4360,0
13405,0
21598,0
16314,0
895,0
15010,0
22512,0
18634,0
19099,0
12675,0
8410,0
4773,0
3802,0
7232,0
21109,0
11671,0
14365,0
20061,0
18123,0
18327,0
5363,0
6224,0
18117,0
2509,0
18330,0
17567,0
76,0
8726,0
5835,0
21222,0
5120,0
9349,0
14381,0
4220,0
20244,0
24244,0
566,0
14010,0
1888,0
24217,0
5107,0
8417,0
4958,0
2487,0
23696,0
10354,0
14937,0
5676,0
4889,0
14548,0
18538,0
17986,0
1950,0
15226,0
1778,0
24240,0
4761,0
1212,0
9030,0
4284,0
13539,0
3311,0
3556,0
6627,0
6740,0
4382,0
11733,0
4376,0
22393,0
1135,0
5217,0
19356,0
5135,0
7500,0
10081,0
23234,0
20833,0
14834,0
23407,0
15197,0
16839,0
11770,0
8947,0
11590,0
20854,0
9212,0
1856,0
18471,0
19229,0
17599,0
3733,0
23119,0
10816,0
17796,0
10627,0
10708,0
18160,0
13183,0
10849,0
396,0
11076,0
9841,0
15184,0
3718,0
9839,0
3182,0
14602,0
10657,0
20184,0
3901,0
9650,0
17102,0
16756,0
1163,0
4566,0
24022,0
3927,0
1435,0
13052,0
20121,0
21300,0
9460,0
8349,0
9631,0
8549,0
6569,0
5414,0
12680,0
6493,0
9267,0
18487,0
277,0
11071,0
16188,0
5205,0
5390,0
3679,0
5630,0
2739,0
2642,0
20128,0
10784,0
6570,0
18862,0
12418,0
6713,0
18958,0
1107,0
17844,0
16751,0
14685,0
9255,0
2049,0
8087,0
9868,0
11547,0
13267,0
4276,0
21201,0
5593,0
16517,0
17259,0
3512,0
22385,0
20804,0
2369,0
6323,0
9286,0
2161,0
16389,0
20599,0
11162,0
9357,0
17930,0
20722,0
5798,0
24468,0
14688,0
20495,0
23075,0
1605,0
10946,0
20466,0
21178,0
20581,0
18540,0
23287,0
7584,0
12526,0
8065,0
1976,0
19820,0
19004,0
720,0
7408,0
20344,0
14926,0
3124,0
10970,0
5984,0
2844,0
20675,0
7439,0
7130,0
19550,0
2821,0
19316,0
1285,0
11208,0
5099,0
6043,0
4593,0
15255,0
8519,0
20674,0
11712,0
4373,0
3917,0
2593,0
20767,0
18582,0
21478,0
19916,0
19303,0
24156,0
16200,0
11462,0
12577,0
12114,0
22079,0
6006,0
15104,0
6095,0
23149,0
3415,0
17819,0
5646,0
21071,0
19529,0
18065,0
21702,0
13930,0
11606,0
4654,0
13184,0
15075,0
16651,0
6299,0
4518,0
6814,0
15710,0
2645,0
11979,0
19188,0
13723,0
7775,0
2843,0
124,0
19925,0
11622,0
13904,0
20265,0
20951,0
14103,0
20328,0
21224,0
3791,0
8907,0
10963,0
23764,0
16095,0
22135,0
23653,0
1136,0
6806,0
8773,0
20703,0
20237,0
6905,0
9946,0
8540,0
970,0
1731,0
10651,0
12411,0
23689,0
22600,0
21130,0
18581,0
21780,0
2561,0
3742,0
14162,0
5287,0
13742,0
13630,0
13891,0
21689,0
14119,0
22757,0
21576,0
20152,0
18398,0
17670,0
9095,0
1411,0
16510,0
5574,0
3356,0
3034,0
15982,0
4370,0
22153,0
11495,0
11002,0
19532,0
606,0
22902,0
13653,0
1150,0
10121,0
20232,0
12446,0
21311,0
11153,0
8615,0
5147,0
16641,0
11143,0
3208,0
7885,0
11150,0
829,0
4312,0
230,0
22274,0
830,0
898,0
16668,0
9586,0
17222,0
11814,0
515,0
16748,0
2823,0
15495,0
18304,0
11481,0
4624,0
8449,0
20311,0
23490,0
1332,0
9047,0
22416,0
13201,0
4649,0
18286,0
4846,0
2558,0
4919,0
15523,0
16755,0
3823,0
8161,0
15833,0
7350,0
13491,0
4885,0
6670,0
18552,0
23313,0
19332,0
5685,0
15391,0
7243,0
23942,0
10496,0
5958,0
14825,0
14031,0
9150,0
2827,0
13106,0
14386,0
980,0
15906,0
13372,0
16694,0
14200,0
1925,0
6543,0
15222,0
11618,0
12755,0
14344,0
7463,0
1715,0
9167,0
16809,0
8521,0
12612,0
21115,0
15215,0
4822,0
21322,0
23372,0
2741,0
5401,0
3096,0
10308,0
214,0
1334,0
11505,0
6550,0
2275,0
10114,0
2466,0
11955,0
13050,0
7407,0
19279,0
14253,0
3425,0
11691,0
10747,0
17687,0
3622,0
21954,0
13223,0
650,0
3147,0
3494,0
10901,0
14058,0
9421,0
7453,0
941,0
12027,0
17348,0
18287,0
14170,0
2332,0
7943,0
14078,0
4490,0
19084,0
2886,0
12301,0
3089,0
22440,0
3256,0
17780,0
8749,0
15031,0
3547,0
22371,0
1473,0
11119,0
4380,0
15297,0
10851,0
7504,0
11250,0
15270,0
2728,0
20849,0
15887,0
11632,0
17287,0
2639,0
19643,0
23143,0
21355,0
4210,0
19334,0
23400,0
12492,0
17537,0
8854,0
13054,0
1439,0
23331,0
8691,0
6700,0
22687,0
6532,0
8412,0
20647,0
15472,0
13942,0
3183,0
250,0
24263,0
3185,0
20535,0
6078,0
21100,0
16833,0
4214,0
19562,0
11938,0
15443,0
22010,0
13004,0
22242,0
20262,0
126,0
1670,0
20562,0
17194,0
21249,0
4309,0
13442,0
23147,0
14927,0
5514,0
10144,0
2794,0
21039,0
16271,0
6064,0
3028,0
2412,0
13888,0
23470,0
15774,0
18909,0
17568,0
18191,0
23200,0
193,0
2495,0
3006,0
10478,0
18797,0
20444,0
23587,0
1031,0
15269,0
5238,0
6890,0
21480,0
1360,0
13547,0
23710,0
2333,0
4152,0
14139,0
23680,0
713,0
14475,0
7140,0
14124,0
20286,0
23333,0
21285,0
18155,0
14,0
589,0
1419,0
7759,0
6594,0
4730,0
6438,0
13566,0
7577,0
15986,0
21437,0
20156,0
1449,0
12668,0
1986,0
20119,0
8455,0
10992,0
17385,0
23120,0
19728,0
17399,0
16413,0
11361,0
5226,0
1923,0
15643,0
10415,0
4039,0
9569,0
4068,0
15820,0
21370,0
4907,0
14963,0
5579,0
10455,0
13311,0
15113,0
11034,0
11893,0
6936,0
10813,0
23727,0
6008,0
3962,0
2478,0
7601,0
17673,0
17208,0
14258,0
9908,0
16357,0
21626,0
13056,0
17849,0
2421,0
15162,0
21340,0
1593,0
5504,0
7784,0
18984,0
20905,0
15059,0
7654,0
18062,0
14769,0
2056,0
6177,0
21579,0
1304,0
9507,0
19179,0
13288,0
11623,0
23783,0
7257,0
487,0
7413,0
15905,0
7954,0
14891,0
8194,0
16759,0
16473,0
