,Y
10413,0
9638,0
3894,0
18094,0
2617,0
608,0
15369,0
14531,0
8021,0
1292,0
22783,0
22828,0
23225,0
11998,0
20639,0
10915,0
20310,0
6720,0
21891,0
18839,0
1320,0
22749,0
11005,0
13325,0
2760,0
21686,0
3563,0
24108,0
16102,0
11714,0
11028,0
3902,0
24469,0
20979,0
9588,0
10270,0
5690,0
7681,0
7237,0
12489,0
22038,0
3845,0
16816,0
15897,0
20900,0
17417,0
6629,0
2634,0
7553,0
2438,0
2367,0
13162,0
21182,0
11245,0
5711,0
21438,0
568,0
7089,0
6148,0
14604,0
10364,0
16531,0
601,0
12393,0
10812,0
19636,0
22173,0
3835,0
16297,0
5671,0
2951,0
16157,0
22675,0
19786,0
559,0
23889,0
6146,0
8871,0
646,0
17441,0
23308,0
1216,0
9931,0
3459,0
14874,0
16616,0
7909,0
12417,0
20990,0
24502,0
7283,0
12792,0
5073,0
18798,0
17583,0
9598,0
18535,0
1640,0
22479,0
13835,0
3943,0
2228,0
13780,0
10098,0
1472,0
23348,0
22644,0
20906,0
2838,0
7818,0
13113,0
18712,0
23774,0
14539,0
16181,0
23375,0
20663,0
12586,0
4157,0
22999,0
18546,0
1476,0
24140,0
12163,0
2804,0
19639,0
10347,0
13453,0
2763,0
23115,0
23280,0
21352,0
8875,0
9599,0
12072,0
189,0
4843,0
6841,0
22993,0
19044,0
14962,0
10827,0
1022,0
2855,0
22912,0
19377,0
20114,0
16765,0
22920,0
14624,0
18142,0
3697,0
19662,0
11282,0
7738,0
9433,0
16034,0
18468,0
16645,0
1546,0
16835,0
4409,0
17644,0
19112,0
5648,0
4868,0
24073,0
21157,0
14887,0
4428,0
13180,0
17987,0
5959,0
2675,0
11202,0
5804,0
4178,0
18404,0
4685,0
13363,0
10693,0
12010,0
19100,0
20406,0
23967,0
24436,0
18571,0
24011,0
23871,0
8236,0
5078,0
731,0
8427,0
5996,0
22437,0
11888,0
8680,0
24174,0
23638,0
9740,0
7832,0
22305,0
8955,0
5096,0
512,0
12878,0
7852,0
9935,0
14331,0
16220,0
13097,0
18202,0
24488,0
6584,0
6009,0
15504,0
10104,0
17123,0
10552,0
13171,0
18837,0
16909,0
15377,0
16196,0
11238,0
10949,0
8234,0
23314,0
645,0
6346,0
22534,0
19363,0
22262,0
8315,0
13307,0
22075,0
9575,0
3809,0
18314,0
19078,0
24124,0
14609,0
17686,0
16217,0
19182,0
13235,0
9806,0
8866,0
14647,0
6689,0
6024,0
2601,0
6416,0
15240,0
997,0
23570,0
16073,0
7939,0
24364,0
17201,0
22559,0
7780,0
22370,0
21014,0
22904,0
20386,0
1574,0
2099,0
3389,0
22071,0
23273,0
14648,0
5634,0
20298,0
17777,0
10898,0
5686,0
16209,0
13458,0
23939,0
8810,0
22724,0
9283,0
9294,0
6707,0
12780,0
4460,0
13846,0
19052,0
17050,0
18333,0
23175,0
17576,0
17772,0
14858,0
21832,0
23532,0
12641,0
4188,0
159,0
1102,0
15512,0
10779,0
20385,0
22905,0
10654,0
23626,0
14176,0
21446,0
1741,0
2070,0
9648,0
17869,0
3723,0
8562,0
23624,0
1681,0
11598,0
20519,0
2875,0
6992,0
8045,0
20238,0
19017,0
15800,0
23224,0
6229,0
20509,0
24216,0
15100,0
5609,0
22773,0
15970,0
7567,0
3677,0
3077,0
6461,0
16605,0
4313,0
1326,0
11452,0
12238,0
23457,0
21079,0
1379,0
3404,0
16298,0
5071,0
19592,0
21452,0
11658,0
5121,0
3591,0
23633,0
1464,0
18806,0
3881,0
16529,0
7978,0
18775,0
502,0
156,0
12649,0
23985,0
1963,0
3674,0
1993,0
21268,0
7136,0
8711,0
8859,0
19282,0
18999,0
23813,0
12333,0
9320,0
16474,0
5779,0
8879,0
22987,0
16004,0
16560,0
18025,0
16006,0
21445,0
4662,0
19956,0
10833,0
12704,0
20044,0
4111,0
1853,0
15787,0
17964,0
13588,0
14999,0
10473,0
19232,0
13026,0
18930,0
21851,0
1125,0
10399,0
12684,0
9428,0
18386,0
17320,0
1869,0
19842,0
6925,0
18751,0
18981,0
13493,0
1839,0
20292,0
10594,0
10146,0
6719,0
15311,0
8784,0
15813,0
19973,0
8057,0
22744,0
5590,0
20890,0
2175,0
18525,0
24458,0
5441,0
9117,0
21690,0
5213,0
22350,0
4496,0
19754,0
827,0
11364,0
14423,0
3162,0
21001,0
17884,0
13080,0
19205,0
1801,0
10766,0
642,0
13147,0
803,0
4666,0
8669,0
14461,0
24033,0
16470,0
22624,0
595,0
14376,0
4641,0
7177,0
16776,0
3747,0
4683,0
7808,0
17724,0
20204,0
12539,0
10881,0
1934,0
5280,0
13299,0
1588,0
8849,0
23085,0
14061,0
6677,0
5681,0
7982,0
19905,0
11662,0
16956,0
14822,0
10549,0
15689,0
14462,0
13717,0
3851,0
17705,0
18635,0
6491,0
3748,0
12073,0
7996,0
4475,0
13019,0
14790,0
15419,0
4222,0
5572,0
23310,0
17175,0
8844,0
18294,0
18358,0
20080,0
22953,0
18109,0
7802,0
8693,0
11840,0
7695,0
2113,0
16191,0
18270,0
20489,0
7788,0
5481,0
22949,0
8923,0
15925,0
23427,0
8527,0
16244,0
16568,0
9189,0
9747,0
17557,0
255,0
5186,0
6516,0
16319,0
9706,0
3056,0
17262,0
23364,0
21243,0
15096,0
17334,0
2140,0
5114,0
22206,0
23582,0
2788,0
17378,0
9391,0
699,0
23047,0
17374,0
6635,0
11763,0
18474,0
24096,0
18956,0
2516,0
3806,0
10025,0
21229,0
23686,0
9056,0
8495,0
2722,0
5726,0
17634,0
683,0
18260,0
7494,0
22689,0
16305,0
19759,0
2689,0
8675,0
690,0
18975,0
9752,0
6868,0
9417,0
9561,0
18953,0
2631,0
2807,0
6353,0
23406,0
9941,0
13416,0
7901,0
15725,0
16422,0
13844,0
9308,0
8963,0
16592,0
16114,0
19971,0
10815,0
3336,0
1132,0
4489,0
19886,0
1335,0
18190,0
16726,0
21465,0
11639,0
22498,0
24271,0
592,0
3050,0
19996,0
9906,0
18687,0
14273,0
1669,0
22592,0
24390,0
1236,0
20469,0
22238,0
5974,0
2309,0
4347,0
15599,0
13358,0
11607,0
18733,0
13750,0
24280,0
7338,0
16543,0
536,0
10845,0
10234,0
5781,0
22138,0
11144,0
14857,0
4523,0
16395,0
23335,0
12728,0
10331,0
17813,0
24318,0
5214,0
4006,0
3234,0
10167,0
4686,0
18074,0
12183,0
13419,0
7699,0
12541,0
21781,0
9974,0
22431,0
19785,0
19466,0
4048,0
6716,0
6882,0
21513,0
17727,0
17695,0
5641,0
10085,0
23799,0
13648,0
21207,0
15939,0
20278,0
17511,0
6582,0
1508,0
16671,0
9516,0
7250,0
31,0
21053,0
19993,0
11127,0
10327,0
15422,0
8656,0
23919,0
3407,0
22205,0
21426,0
24284,0
7558,0
8966,0
3502,0
20799,0
8634,0
14828,0
3634,0
4971,0
1730,0
21719,0
18937,0
8285,0
5119,0
1657,0
13700,0
685,0
5576,0
17683,0
4484,0
23928,0
15525,0
11796,0
21986,0
1843,0
17615,0
1232,0
10136,0
2409,0
336,0
13895,0
23482,0
4844,0
17120,0
4534,0
10811,0
22519,0
1852,0
18808,0
12968,0
19554,0
12735,0
8321,0
7204,0
23255,0
4001,0
3104,0
7241,0
5971,0
22295,0
5841,0
23543,0
23910,0
10630,0
6749,0
17236,0
15387,0
6546,0
2836,0
5323,0
2233,0
18351,0
916,0
11032,0
7001,0
1373,0
9102,0
1217,0
11233,0
17071,0
15627,0
20531,0
22222,0
5737,0
20111,0
9130,0
9044,0
1082,0
13035,0
16672,0
10585,0
5807,0
3094,0
6384,0
9410,0
3291,0
1288,0
22609,0
19904,0
12978,0
5277,0
722,0
13927,0
10419,0
10265,0
16287,0
5376,0
24016,0
7651,0
21853,0
17904,0
24325,0
2993,0
16916,0
49,0
20897,0
5248,0
7717,0
4940,0
670,0
11479,0
10281,0
19951,0
12753,0
11928,0
14995,0
2579,0
5585,0
14578,0
16133,0
23403,0
15536,0
12251,0
13002,0
10709,0
24269,0
11463,0
8187,0
5438,0
17510,0
13189,0
10454,0
18319,0
21150,0
22195,0
15528,0
12247,0
14043,0
1438,0
20893,0
5474,0
12857,0
5431,0
2318,0
12852,0
4596,0
4095,0
19494,0
18881,0
13787,0
24179,0
6632,0
22903,0
12347,0
13149,0
18271,0
8600,0
10571,0
19981,0
17851,0
3026,0
11350,0
19764,0
14319,0
23271,0
17783,0
22227,0
11424,0
23660,0
13434,0
8603,0
21960,0
2532,0
17167,0
1337,0
23334,0
24460,0
9702,0
15613,0
22760,0
9409,0
1668,0
13451,0
17062,0
9716,0
11652,0
8985,0
6184,0
19539,0
18444,0
5450,0
1673,0
23747,0
12887,0
8501,0
6102,0
3504,0
11723,0
22001,0
207,0
5421,0
725,0
3111,0
11050,0
18840,0
18765,0
8380,0
12132,0
19422,0
19923,0
2481,0
864,0
14329,0
172,0
1442,0
8596,0
11066,0
16084,0
14431,0
21933,0
13671,0
24353,0
11533,0
22892,0
14764,0
14986,0
13126,0
3632,0
1709,0
17398,0
20577,0
13192,0
5938,0
3972,0
8852,0
3552,0
24243,0
4876,0
9597,0
5669,0
23444,0
19245,0
20557,0
18410,0
2468,0
19526,0
18863,0
12769,0
8725,0
4705,0
3427,0
7526,0
17685,0
12413,0
1784,0
22229,0
2047,0
7861,0
19616,0
10776,0
16613,0
6746,0
21309,0
18810,0
18417,0
9405,0
6282,0
2643,0
15029,0
1119,0
1970,0
13682,0
13300,0
8587,0
17720,0
5367,0
2424,0
15556,0
5308,0
2433,0
441,0
6973,0
8305,0
839,0
15126,0
21524,0
7061,0
24175,0
3800,0
4881,0
22070,0
14723,0
6174,0
20177,0
13893,0
9834,0
17397,0
17728,0
4270,0
18910,0
22632,0
21139,0
13243,0
13374,0
13141,0
10353,0
15343,0
5918,0
18844,0
16580,0
17366,0
20606,0
18877,0
17388,0
13684,0
14158,0
9722,0
16629,0
3936,0
2537,0
5777,0
18665,0
17316,0
5227,0
14211,0
23726,0
12262,0
9942,0
12636,0
11977,0
23041,0
8180,0
15296,0
9309,0
7252,0
7649,0
16033,0
1469,0
23564,0
2017,0
3574,0
11636,0
3960,0
18640,0
11923,0
1832,0
20822,0
19471,0
18522,0
12314,0
5185,0
22448,0
22036,0
22377,0
299,0
4554,0
15176,0
4788,0
17305,0
1991,0
23951,0
12044,0
16278,0
2518,0
3115,0
1890,0
7401,0
729,0
18460,0
3818,0
14351,0
7115,0
8425,0
8941,0
5299,0
15586,0
9200,0
19889,0
21037,0
5668,0
14972,0
4205,0
17945,0
11804,0
20169,0
20395,0
4087,0
4491,0
16222,0
3780,0
4661,0
23765,0
16001,0
16254,0
16609,0
5953,0
17138,0
7309,0
414,0
14300,0
17679,0
16399,0
13384,0
2467,0
7492,0
9739,0
14517,0
227,0
13906,0
21897,0
13697,0
18653,0
24241,0
12683,0
10648,0
19297,0
2330,0
21763,0
23572,0
3317,0
17666,0
13459,0
7548,0
13644,0
11152,0
1533,0
13045,0
13025,0
3877,0
17028,0
1245,0
4182,0
855,0
17745,0
3362,0
7129,0
11248,0
6507,0
1194,0
5237,0
13003,0
3798,0
13104,0
17180,0
1646,0
15597,0
13086,0
12486,0
15411,0
21692,0
11124,0
1494,0
19564,0
15116,0
17717,0
16059,0
7646,0
2683,0
13011,0
9607,0
12874,0
7754,0
10088,0
4379,0
2703,0
12903,0
6545,0
10065,0
9505,0
3627,0
15790,0
580,0
21231,0
18059,0
23793,0
14892,0
15648,0
18042,0
1974,0
2686,0
22068,0
3126,0
24408,0
15218,0
6242,0
19867,0
14796,0
1502,0
17476,0
20707,0
11322,0
8302,0
5312,0
8980,0
6881,0
14952,0
23443,0
12703,0
4936,0
12371,0
3536,0
1941,0
22752,0
15186,0
6964,0
19917,0
19035,0
16601,0
17744,0
4390,0
4015,0
6395,0
6422,0
14127,0
22482,0
13317,0
15690,0
14295,0
1711,0
22347,0
17613,0
12784,0
12356,0
13971,0
4812,0
4973,0
11456,0
6962,0
17564,0
10338,0
4528,0
7146,0
7549,0
23665,0
1183,0
16763,0
20501,0
3474,0
18369,0
10923,0
15519,0
351,0
14465,0
15806,0
587,0
15679,0
12435,0
22240,0
12573,0
11450,0
20195,0
19960,0
16653,0
16153,0
24188,0
13733,0
9099,0
23370,0
153,0
17226,0
13693,0
3692,0
5266,0
5751,0
11273,0
13055,0
20983,0
799,0
21113,0
16787,0
12155,0
1612,0
2667,0
18239,0
1470,0
19428,0
21359,0
4007,0
1251,0
5986,0
12825,0
3287,0
23258,0
1323,0
6307,0
12829,0
5843,0
22599,0
8164,0
20243,0
21546,0
4677,0
17353,0
21310,0
24038,0
9387,0
16649,0
8753,0
17852,0
5917,0
7088,0
886,0
20293,0
8142,0
7950,0
2616,0
5981,0
24366,0
17380,0
2815,0
11581,0
6492,0
8024,0
10070,0
2962,0
20676,0
125,0
24292,0
11863,0
7308,0
24219,0
22960,0
19193,0
157,0
12005,0
5231,0
18629,0
22703,0
21192,0
16169,0
342,0
22073,0
7604,0
5516,0
7770,0
12246,0
20178,0
7599,0
18750,0
14142,0
6182,0
11455,0
8039,0
11447,0
1361,0
10424,0
17916,0
3015,0
12946,0
2030,0
6070,0
15318,0
19241,0
17074,0
23064,0
14050,0
16053,0
6979,0
18154,0
15198,0
7902,0
9715,0
5164,0
2859,0
20579,0
5395,0
136,0
21601,0
10703,0
12062,0
7,0
16546,0
13743,0
11014,0
15719,0
7620,0
12810,0
13877,0
11693,0
13698,0
10021,0
11267,0
8331,0
16225,0
18110,0
21938,0
21273,0
12823,0
12196,0
23924,0
2103,0
16426,0
8782,0
16168,0
488,0
6454,0
8661,0
15160,0
22105,0
8083,0
17843,0
22537,0
9729,0
7476,0
16104,0
22975,0
23040,0
2515,0
10381,0
353,0
22434,0
1686,0
9455,0
2923,0
23551,0
2792,0
9957,0
24256,0
14734,0
12229,0
19750,0
4499,0
6243,0
3331,0
13042,0
9565,0
14589,0
822,0
21030,0
23525,0
5512,0
23830,0
7716,0
6129,0
20308,0
5934,0
20586,0
616,0
2990,0
23133,0
11029,0
23840,0
21957,0
598,0
9202,0
5943,0
10205,0
19325,0
13403,0
24519,0
4970,0
15496,0
19536,0
23318,0
8752,0
18163,0
9604,0
8334,0
15707,0
10628,0
15345,0
26,0
14144,0
14954,0
3097,0
16242,0
19386,0
14844,0
19118,0
9368,0
7170,0
13599,0
11752,0
17841,0
9687,0
3729,0
4482,0
22080,0
21259,0
9876,0
8695,0
12727,0
19809,0
23788,0
8741,0
7213,0
16526,0
22076,0
4351,0
7760,0
3233,0
9339,0
23594,0
21641,0
2991,0
8770,0
12606,0
20738,0
18030,0
11344,0
20567,0
923,0
9466,0
16976,0
19117,0
21490,0
21205,0
9796,0
14581,0
3204,0
11810,0
7223,0
19953,0
11992,0
6767,0
3001,0
5832,0
7515,0
15848,0
12772,0
12078,0
23435,0
2562,0
20818,0
1309,0
68,0
11539,0
12432,0
23424,0
2880,0
17739,0
20576,0
5589,0
21279,0
11731,0
9090,0
9164,0
2439,0
8783,0
21401,0
18069,0
15364,0
12860,0
14732,0
16205,0
16420,0
23790,0
10033,0
11330,0
5907,0
13010,0
19287,0
12520,0
8556,0
5442,0
3875,0
24116,0
11178,0
2129,0
22018,0
8677,0
9973,0
23010,0
23767,0
15121,0
6564,0
20481,0
8850,0
11015,0
2987,0
1357,0
19864,0
19338,0
18832,0
8359,0
22844,0
10305,0
21189,0
13690,0
15663,0
16167,0
4890,0
22642,0
13216,0
14201,0
9364,0
12846,0
12954,0
2539,0
20608,0
12869,0
23737,0
24294,0
21409,0
16907,0
10984,0
18130,0
7290,0
5493,0
19250,0
5552,0
184,0
2964,0
4471,0
18556,0
22303,0
11765,0
6304,0
18096,0
19738,0
5555,0
6291,0
5420,0
9114,0
15641,0
24358,0
24026,0
13896,0
19440,0
12448,0
15427,0
23780,0
1586,0
12950,0
2015,0
12431,0
24471,0
13883,0
20409,0
23342,0
21169,0
18737,0
19556,0
16981,0
18343,0
20094,0
24101,0
4211,0
15980,0
21105,0
20273,0
13175,0
17005,0
10944,0
619,0
3912,0
11478,0
203,0
4980,0
15799,0
4510,0
14550,0
2388,0
20125,0
3444,0
24268,0
12368,0
19488,0
12457,0
2283,0
12713,0
4124,0
4935,0
18893,0
20487,0
15728,0
8755,0
6417,0
21563,0
17901,0
4608,0
11422,0
12367,0
23135,0
22231,0
10296,0
4526,0
5339,0
3071,0
6317,0
15775,0
7469,0
10465,0
21033,0
4243,0
7824,0
8128,0
23432,0
216,0
1775,0
2863,0
11483,0
21925,0
14687,0
16687,0
18587,0
18170,0
16784,0
19590,0
13811,0
22451,0
12523,0
19757,0
5346,0
7936,0
22254,0
7393,0
17253,0
22225,0
10190,0
24329,0
13673,0
10866,0
8638,0
2010,0
20377,0
11925,0
23519,0
10201,0
19152,0
16785,0
7191,0
21198,0
15956,0
7382,0
18612,0
1679,0
11146,0
24339,0
20261,0
2866,0
1913,0
5788,0
10900,0
23465,0
5698,0
17908,0
4218,0
15188,0
18176,0
9986,0
17076,0
11722,0
14968,0
2301,0
3753,0
21684,0
13154,0
23676,0
13925,0
22806,0
15815,0
13501,0
8282,0
2054,0
10704,0
10398,0
20255,0
23241,0
6297,0
16068,0
2781,0
20603,0
6756,0
12841,0
9667,0
18494,0
738,0
4421,0
16622,0
15463,0
11132,0
4093,0
2519,0
23918,0
5457,0
12812,0
3769,0
17762,0
21505,0
22496,0
1688,0
22199,0
19464,0
21339,0
6542,0
19703,0
10429,0
1185,0
17286,0
9241,0
8972,0
4296,0
492,0
4790,0
13029,0
410,0
9173,0
6199,0
19119,0
9369,0
20096,0
23694,0
15542,0
18944,0
8259,0
3472,0
21316,0
715,0
11884,0
1766,0
999,0
10691,0
8956,0
20407,0
2817,0
9699,0
22016,0
5455,0
19453,0
7051,0
10083,0
2255,0
8932,0
2455,0
21542,0
5271,0
12698,0
1210,0
9465,0
8314,0
12943,0
9842,0
23825,0
2658,0
4529,0
10546,0
23367,0
13412,0
12344,0
13868,0
2678,0
16594,0
12835,0
21775,0
17719,0
590,0
19212,0
6520,0
6045,0
2521,0
7024,0
17273,0
7020,0
1460,0
17805,0
23189,0
19552,0
11374,0
1889,0
12312,0
13390,0
21916,0
4985,0
19138,0
19739,0
14572,0
15145,0
17736,0
9904,0
4248,0
19622,0
21131,0
7795,0
10893,0
23604,0
14521,0
9889,0
19434,0
22118,0
3832,0
14262,0
19587,0
19134,0
24427,0
6991,0
19709,0
14373,0
4031,0
19429,0
23614,0
5054,0
9414,0
12973,0
23731,0
13526,0
9316,0
12490,0
7402,0
13343,0
21950,0
3450,0
8372,0
19597,0
2672,0
18761,0
15661,0
4981,0
22249,0
34,0
8537,0
16823,0
15907,0
19090,0
13773,0
1933,0
22746,0
14037,0
9431,0
11682,0
11492,0
13691,0
15765,0
17035,0
1975,0
21068,0
14117,0
12880,0
16505,0
13747,0
9693,0
24503,0
6396,0
11437,0
4530,0
16944,0
21850,0
13522,0
15884,0
6459,0
19903,0
2152,0
252,0
1705,0
14167,0
22478,0
8874,0
24058,0
15623,0
18745,0
14615,0
18464,0
3443,0
16110,0
20733,0
10271,0
6287,0
9048,0
4156,0
7672,0
22502,0
8252,0
14016,0
12240,0
16593,0
23648,0
17255,0
5509,0
11759,0
4857,0
380,0
6365,0
4540,0
14781,0
1932,0
2801,0
15704,0
23421,0
23211,0
14654,0
127,0
6499,0
3886,0
9824,0
22891,0
17184,0
13523,0
6892,0
16514,0
10937,0
17585,0
15024,0
2847,0
17015,0
17522,0
22855,0
22381,0
20401,0
13642,0
2357,0
10807,0
8964,0
21095,0
1307,0
18077,0
14350,0
17361,0
23529,0
5503,0
5663,0
8629,0
6876,0
20116,0
12661,0
13629,0
8040,0
16584,0
15606,0
22794,0
19720,0
2578,0
23741,0
12757,0
23597,0
16962,0
6099,0
13668,0
4311,0
12597,0
968,0
2345,0
10207,0
18022,0
8567,0
13792,0
22014,0
12242,0
19936,0
11218,0
281,0
7829,0
13647,0
5591,0
13456,0
10786,0
19911,0
3087,0
11833,0
14815,0
17811,0
22693,0
18690,0
20783,0
2320,0
20005,0
20856,0
18874,0
19348,0
6731,0
15194,0
3100,0
21747,0
8995,0
18414,0
6195,0
1298,0
4828,0
12008,0
19523,0
16965,0
21365,0
21077,0
10990,0
3088,0
21595,0
11081,0
7745,0
23495,0
3822,0
22951,0
2727,0
8300,0
19634,0
22768,0
22935,0
13024,0
8122,0
8792,0
6984,0
6704,0
22520,0
4287,0
23126,0
6769,0
23316,0
21562,0
14504,0
22659,0
3750,0
9996,0
21655,0
22972,0
12808,0
5069,0
19510,0
14974,0
2296,0
16552,0
6087,0
7823,0
14491,0
16883,0
15211,0
13421,0
24474,0
17546,0
23283,0
5242,0
654,0
19638,0
2189,0
7202,0
17418,0
19888,0
22511,0
21358,0
3143,0
20274,0
5320,0
24446,0
6595,0
6619,0
4864,0
103,0
15890,0
19174,0
6634,0
435,0
7752,0
19206,0
15738,0
22996,0
4167,0
15676,0
2045,0
21961,0
23060,0
18566,0
18307,0
18301,0
5006,0
16141,0
12898,0
6455,0
18979,0
9496,0
8777,0
9092,0
9705,0
11965,0
5359,0
12307,0
12862,0
4319,0
24409,0
5296,0
10924,0
22172,0
24040,0
12589,0
8102,0
745,0
16870,0
18703,0
4893,0
8012,0
7564,0
24376,0
13242,0
9450,0
4265,0
19236,0
6334,0
23233,0
9815,0
1943,0
8906,0
20842,0
14981,0
6151,0
943,0
5608,0
2034,0
8555,0
2137,0
3241,0
14071,0
12215,0
12236,0
15219,0
17117,0
19329,0
4993,0
9718,0
9265,0
13886,0
11171,0
9252,0
12971,0
3480,0
4483,0
1994,0
5297,0
7798,0
20345,0
5265,0
6774,0
13884,0
17193,0
5793,0
21729,0
7280,0
11560,0
7141,0
1246,0
2682,0
19641,0
18032,0
19346,0
1238,0
11615,0
13005,0
11603,0
794,0
11716,0
14000,0
15835,0
12274,0
12408,0
6624,0
23730,0
4744,0
1864,0
183,0
22444,0
15456,0
1204,0
21270,0
9055,0
2226,0
10434,0
369,0
2151,0
18889,0
20742,0
9304,0
9952,0
24377,0
8579,0
1093,0
2868,0
2144,0
6181,0
4645,0
7490,0
17342,0
11169,0
18216,0
11681,0
22978,0
2981,0
18415,0
16884,0
5824,0
23349,0
9097,0
836,0
12219,0
23609,0
22004,0
22565,0
23693,0
11887,0
22860,0
18232,0
861,0
19389,0
7082,0
20929,0
11700,0
20973,0
9374,0
20601,0
17832,0
11599,0
21789,0
1128,0
20275,0
7764,0
20765,0
11663,0
8233,0
15997,0
22218,0
12099,0
20430,0
5701,0
1065,0
5274,0
22660,0
6854,0
21360,0
10934,0
14832,0
3558,0
3181,0
8882,0
2787,0
403,0
1791,0
6748,0
16122,0
19225,0
17853,0
23221,0
13349,0
217,0
20820,0
10107,0
10172,0
6999,0
7664,0
12176,0
8637,0
4277,0
23166,0
23394,0
3950,0
550,0
23299,0
19674,0
20465,0
16268,0
17446,0
18821,0
9555,0
2130,0
9975,0
2538,0
12635,0
17368,0
14030,0
4966,0
9785,0
6012,0
17068,0
19581,0
796,0
5625,0
14646,0
6293,0
16283,0
17471,0
12578,0
16458,0
21064,0
15776,0
12496,0
6968,0
3121,0
21732,0
11045,0
16329,0
21768,0
13073,0
18858,0
12807,0
1946,0
14430,0
14150,0
23770,0
9040,0
14583,0
17909,0
6418,0
12156,0
22338,0
8624,0
4434,0
7131,0
8479,0
2096,0
15086,0
9073,0
20971,0
5169,0
21062,0
10380,0
2422,0
22250,0
2250,0
16626,0
16164,0
4253,0
15795,0
23239,0
10498,0
7084,0
22523,0
23036,0
11336,0
6484,0
21859,0
20858,0
24182,0
20874,0
10132,0
10899,0
14931,0
10887,0
7127,0
18631,0
1902,0
14243,0
11709,0
22126,0
7534,0
11638,0
13114,0
5357,0
23081,0
5171,0
21378,0
21645,0
6506,0
9087,0
14527,0
7212,0
15858,0
17774,0
9874,0
1717,0
12645,0
6942,0
7443,0
12613,0
3578,0
13818,0
16878,0
11207,0
9756,0
8613,0
17234,0
22069,0
16221,0
682,0
7274,0
4755,0
841,0
6109,0
14051,0
12282,0
4206,0
4223,0
12212,0
16789,0
7749,0
23285,0
11269,0
16270,0
173,0
19900,0
20840,0
20010,0
20343,0
7077,0
23856,0
6126,0
3141,0
16855,0
10017,0
8298,0
1233,0
7768,0
8983,0
1548,0
13464,0
23472,0
5385,0
11432,0
6578,0
16806,0
7239,0
18542,0
10035,0
11961,0
2849,0
12079,0
5015,0
22745,0
3282,0
8232,0
5718,0
639,0
3767,0
21679,0
13892,0
19082,0
22674,0
10481,0
24132,0
7477,0
6782,0
24098,0
17454,0
10100,0
19511,0
14060,0
11180,0
10332,0
13998,0
5068,0
21516,0
1899,0
18443,0
8228,0
17143,0
14979,0
2602,0
6941,0
18309,0
22532,0
10416,0
22576,0
9915,0
15991,0
1863,0
4402,0
16496,0
13806,0
5037,0
23534,0
21895,0
16115,0
15230,0
12175,0
16346,0
23607,0
13504,0
18244,0
12223,0
5128,0
23612,0
3745,0
4734,0
9157,0
16466,0
23982,0
18141,0
10150,0
23666,0
17463,0
5895,0
9046,0
6983,0
16100,0
17247,0
7518,0
2842,0
19922,0
19449,0
19833,0
22163,0
12034,0
21905,0
4213,0
22032,0
1904,0
8868,0
17539,0
9983,0
22619,0
19208,0
18855,0
6608,0
8880,0
16208,0
19742,0
11826,0
24301,0
5113,0
10388,0
10153,0
21538,0
24282,0
17548,0
15855,0
19577,0
10981,0
22469,0
16798,0
20242,0
20600,0
22180,0
7606,0
2363,0
21882,0
23824,0
12388,0
20459,0
4230,0
6539,0
2323,0
18928,0
17723,0
14209,0
9883,0
20545,0
22568,0
15310,0
12723,0
16980,0
11725,0
5344,0
23870,0
20267,0
7187,0
9227,0
3666,0
4775,0
7866,0
20280,0
9922,0
13836,0
4184,0
23289,0
10505,0
9938,0
1193,0
13624,0
22084,0
12561,0
23402,0
13576,0
19974,0
19800,0
22623,0
797,0
17402,0
12916,0
16414,0
9123,0
12113,0
5525,0
19295,0
14509,0
1258,0
22486,0
15758,0
13094,0
11102,0
5168,0
24475,0
18323,0
21269,0
17714,0
6888,0
16685,0
9843,0
16810,0
12426,0
22312,0
18080,0
2325,0
18590,0
13207,0
16396,0
7153,0
13563,0
3326,0
1427,0
13422,0
8804,0
6238,0
501,0
21977,0
15374,0
10632,0
2450,0
7688,0
13020,0
15039,0
6025,0
14261,0
11129,0
15262,0
407,0
9338,0
13796,0
22115,0
80,0
21934,0
3051,0
5491,0
14978,0
12824,0
10362,0
2702,0
20057,0
24208,0
4838,0
14611,0
11604,0
18776,0
4239,0
6781,0
23105,0
17356,0
16607,0
23574,0
1247,0
1039,0
23274,0
14990,0
3119,0
17579,0
6785,0
17377,0
23750,0
6020,0
17915,0
18698,0
4723,0
15669,0
15500,0
1870,0
7324,0
13018,0
23492,0
16624,0
8867,0
8231,0
13837,0
20073,0
17886,0
21682,0
22678,0
22733,0
6474,0
5624,0
21094,0
18241,0
1649,0
18894,0
15091,0
16400,0
22618,0
3570,0
3168,0
14444,0
7848,0
16393,0
14159,0
9901,0
241,0
10221,0
21730,0
5628,0
8031,0
14186,0
12674,0
16482,0
6037,0
13855,0
7329,0
22209,0
13639,0
3633,0
17112,0
2143,0
10769,0
2188,0
11986,0
23303,0
16008,0
23531,0
11848,0
4928,0
15646,0
19311,0
8473,0
12112,0
4832,0
7509,0
3085,0
12822,0
7026,0
4798,0
17101,0
10406,0
18548,0
6004,0
14277,0
387,0
20844,0
5561,0
15563,0
12666,0
15289,0
276,0
9140,0
15761,0
4911,0
22277,0
8453,0
2889,0
14722,0
1702,0
17882,0
20306,0
9713,0
20342,0
461,0
1757,0
5738,0
14841,0
17240,0
24158,0
1311,0
3144,0
5631,0
22636,0
18459,0
